file,method,catalog,edge_nodes,cache,requests,bandwidth_env,ACT,AMS,objective_base,CA,CA_rate,objective_CA,downloaded_mb,reused_mb,reuse_rate
fg_hetero_bad_cache2048_req800.json,FG-DSCR-GC-K8sCA-tuned,None,None,2048,800,hetero_bad,125.69082446808511,232.9840625,179.33744348404255,706,0.8825,1061.8374434840425,16455,29838,0.6445466917244508
fg_hetero_bad_cache2048_req900.json,FG-DSCR-GC-K8sCA-tuned,None,None,2048,900,hetero_bad,125.69082446808511,232.9840625,179.33744348404255,806,0.8955555555555555,1074.8929990395982,16455,29838,0.6445466917244508
fg_hetero_good_cache1024_req1000.json,FG-DSCR-GC-K8sCA-tuned,None,None,1024,1000,hetero_good,119.55636524822694,221.88895833333333,170.72266179078014,906,0.906,1076.7226617907802,23546,22747,0.4913701855572117
fg_hetero_good_cache1024_req200.json,FG-DSCR-GC-K8sCA-tuned,None,None,1024,200,hetero_good,127.03680555555555,230.166875,178.60184027777777,104,0.52,698.6018402777778,28356,26074,0.4790372956090391
fg_hetero_good_cache1024_req300.json,FG-DSCR-GC-K8sCA-tuned,None,None,1024,300,hetero_good,119.55636524822694,221.88895833333333,170.72266179078014,206,0.6866666666666666,857.3893284574467,23546,22747,0.4913701855572117
fg_hetero_good_cache1024_req400.json,FG-DSCR-GC-K8sCA-tuned,None,None,1024,400,hetero_good,119.55636524822694,221.88895833333333,170.72266179078014,306,0.765,935.7226617907802,23546,22747,0.4913701855572117
fg_hetero_good_cache1024_req500.json,FG-DSCR-GC-K8sCA-tuned,None,None,1024,500,hetero_good,125.43891941391942,227.85937500000003,176.64914720695973,409,0.818,994.6491472069597,33750,16826,0.33268744068332806
fg_hetero_good_cache1024_req600.json,FG-DSCR-GC-K8sCA-tuned,None,None,1024,600,hetero_good,119.55636524822694,221.88895833333333,170.72266179078014,506,0.8433333333333334,1014.0559951241135,23546,22747,0.4913701855572117
fg_hetero_good_cache1024_req700.json,FG-DSCR-GC-K8sCA-tuned,None,None,1024,700,hetero_good,119.55636524822694,221.88895833333333,170.72266179078014,606,0.8657142857142858,1036.436947505066,23546,22747,0.4913701855572117
fg_hetero_good_cache1024_req800.json,FG-DSCR-GC-K8sCA-tuned,None,None,1024,800,hetero_good,119.55636524822694,221.88895833333333,170.72266179078014,706,0.8825,1053.2226617907802,23546,22747,0.4913701855572117
fg_hetero_good_cache1024_req900.json,FG-DSCR-GC-K8sCA-tuned,None,None,1024,900,hetero_good,119.55636524822694,221.88895833333333,170.72266179078014,806,0.8955555555555555,1066.2782173463356,23546,22747,0.4913701855572117
fg_hetero_good_cache1152_req1000.json,FG-DSCR-GC-K8sCA-tuned,None,None,1152,1000,hetero_good,119.55636524822694,221.88895833333333,170.72266179078014,906,0.906,1076.7226617907802,23546,22747,0.4913701855572117
fg_hetero_good_cache1152_req200.json,FG-DSCR-GC-K8sCA-tuned,None,None,1152,200,hetero_good,126.95055555555554,230.1452083333333,178.5478819444444,104,0.52,698.5478819444444,28330,26100,0.47951497336027926
fg_hetero_good_cache1152_req300.json,FG-DSCR-GC-K8sCA-tuned,None,None,1152,300,hetero_good,119.55636524822694,221.88895833333333,170.72266179078014,206,0.6866666666666666,857.3893284574467,23546,22747,0.4913701855572117
fg_hetero_good_cache1152_req400.json,FG-DSCR-GC-K8sCA-tuned,None,None,1152,400,hetero_good,119.55636524822694,221.88895833333333,170.72266179078014,306,0.765,935.7226617907802,23546,22747,0.4913701855572117
