case,base_requests,target_requests,seed,cache_scale,wan_mb_s,baseline,accepted,excluded,mean_ready_s,p95_ready_s,makespan_s,registry_mb,peer_mb,total_transfer_mb,p2p_offload_pct,evicted_mb,refused_cache_mb,runtime_ms
drtp_img88_cacheonly_1024mb_200,200,100,17,1.0,30.0,metapipe_reactive_style,91,9,103.8838243808264,196.20109380511457,207.28859380511457,5271.0,8383.0,13654.0,61.39592793320639,13137.0,0.0,109.74513739347458
drtp_img88_cacheonly_1024mb_200,200,100,17,1.0,30.0,ilrsa_style,91,9,297.3736263736265,451.9333333333336,455.1333333333339,13654.0,0.0,13654.0,0.0,13118.0,0.0,130.4878443479538
drtp_img88_cacheonly_1024mb_200,200,100,17,1.0,100.0,registry,91,9,70.2304945054945,130.03,136.7750000000001,13654.0,0.0,13654.0,0.0,13521.0,0.0,67.86821037530899
drtp_img88_cacheonly_1024mb_200,200,100,17,1.0,100.0,dragonfly_style,91,9,41.623523326248375,91.59633364583331,95.84633364583334,5552.0,8102.0,13654.0,59.33792295298081,13499.0,0.0,84.57555621862411
drtp_img88_cacheonly_1024mb_200,200,100,17,1.0,100.0,peersync_style,91,9,37.23624346316064,83.52365861111102,87.77365861111105,4709.0,8945.0,13654.0,65.51193789365753,13309.0,0.0,153.51875126361847
drtp_img88_cacheonly_1024mb_200,200,100,17,1.0,100.0,metapipe_reactive_style,91,9,35.8301911409897,85.19601971450618,85.19601971450618,5271.0,8383.0,13654.0,61.39592793320639,13137.0,0.0,114.07726258039474
drtp_img88_cacheonly_1024mb_200,200,100,17,1.0,100.0,ilrsa_style,91,9,89.21975274725276,135.5800000000003,136.77500000000018,13654.0,0.0,13654.0,0.0,13118.0,0.0,130.87448477745056
drtp_img88_cacheonly_1024mb_200,200,100,17,2.0,10.0,registry,91,9,152.42747252747236,646.299999999999,743.6999999999994,7437.0,0.0,7437.0,0.0,6624.0,0.0,59.843480587005615
drtp_img88_cacheonly_1024mb_200,200,100,17,2.0,10.0,dragonfly_style,91,9,40.93805857898716,217.23750000000004,247.23333333333338,2301.0,5136.0,7437.0,69.0601048810004,7680.0,0.0,68.86368244886398
drtp_img88_cacheonly_1024mb_200,200,100,17,2.0,10.0,peersync_style,91,9,32.83353072853075,182.00000000000014,187.97500000000005,1825.0,5612.0,7437.0,75.4605351620277,9218.0,0.0,119.7575256228447
drtp_img88_cacheonly_1024mb_200,200,100,17,2.0,10.0,metapipe_reactive_style,91,9,47.594575556718404,225.92583333333334,260.3833333333333,2542.0,4895.0,7437.0,65.81955089417777,6681.0,0.0,81.24041557312012
drtp_img88_cacheonly_1024mb_200,200,100,17,2.0,10.0,ilrsa_style,91,9,205.37802197802188,743.1999999999999,743.7,7437.0,0.0,7437.0,0.0,7809.0,0.0,82.59762078523636
drtp_img88_cacheonly_1024mb_200,200,100,17,2.0,30.0,registry,91,9,50.80915750915745,215.4333333333329,247.89999999999955,7437.0,0.0,7437.0,0.0,6624.0,0.0,59.289902448654175
drtp_img88_cacheonly_1024mb_200,200,100,17,2.0,30.0,dragonfly_style,91,9,12.540209890109894,62.72403333333335,68.64153333333334,2003.0,5434.0,7437.0,73.06709694769397,6429.0,0.0,71.89948856830597
drtp_img88_cacheonly_1024mb_200,200,100,17,2.0,30.0,peersync_style,91,9,12.296006617826619,59.73333333333334,66.10629333333337,1825.0,5612.0,7437.0,75.4605351620277,9405.0,0.0,116.90611392259598
drtp_img88_cacheonly_1024mb_200,200,100,17,2.0,30.0,metapipe_reactive_style,91,9,16.53627182851163,75.63567857142858,90.92434523809526,2542.0,4895.0,7437.0,65.81955089417777,6656.0,0.0,80.41691780090332
drtp_img88_cacheonly_1024mb_200,200,100,17,2.0,30.0,ilrsa_style,91,9,68.4593406593405,247.73333333333258,247.89999999999924,7437.0,0.0,7437.0,0.0,7809.0,0.0,83.03126692771912
drtp_img88_cacheonly_1024mb_200,200,100,17,2.0,100.0,registry,91,9,15.270219780219787,64.63000000000004,75.74333333333334,7437.0,0.0,7437.0,0.0,6624.0,0.0,59.618353843688965
drtp_img88_cacheonly_1024mb_200,200,100,17,2.0,100.0,dragonfly_style,91,9,4.583059597069594,20.627851111111095,30.46118444444442,2004.0,5433.0,7437.0,73.05365066559096,6336.0,0.0,74.23071563243866
drtp_img88_cacheonly_1024mb_200,200,100,17,2.0,100.0,peersync_style,91,9,4.58005317460317,20.632811111111085,30.46614444444441,1825.0,5612.0,7437.0,75.4605351620277,7528.0,0.0,129.20664995908737
drtp_img88_cacheonly_1024mb_200,200,100,17,2.0,100.0,metapipe_reactive_style,91,9,5.880494038356425,30.186949677537786,39.40361634420445,2542.0,4895.0,7437.0,65.81955089417777,6539.0,0.0,84.4646617770195
drtp_img88_cacheonly_1024mb_200,200,100,17,2.0,100.0,ilrsa_style,91,9,20.61223443223442,75.65999999999994,75.74333333333327,7437.0,0.0,7437.0,0.0,7809.0,0.0,82.64466375112534
drtp_img88_cacheonly_1024mb_200,200,100,18,0.5,10.0,registry,93,7,1033.3010752688156,1720.0999999999979,1737.9999999999984,17380.0,0.0,17380.0,0.0,11434.0,6428.0,87.36725151538849
drtp_img88_cacheonly_1024mb_200,200,100,18,0.5,10.0,dragonfly_style,93,7,746.8412403460495,1319.600000000001,1408.300000000001,14083.0,3297.0,17380.0,18.970080552359033,11153.0,6428.0,106.67786002159119
drtp_img88_cacheonly_1024mb_200,200,100,18,0.5,10.0,peersync_style,93,7,694.6518812937366,1208.0000000000002,1296.7000000000003,12967.0,4413.0,17380.0,25.39125431530495,10862.0,6428.0,164.2507016658783
drtp_img88_cacheonly_1024mb_200,200,100,18,0.5,10.0,metapipe_reactive_style,93,7,653.7383612320076,1253.7,1342.4,13424.0,3956.0,17380.0,22.76179516685846,11187.0,6428.0,141.54137670993805
drtp_img88_cacheonly_1024mb_200,200,100,18,0.5,10.0,ilrsa_style,93,7,1197.076344086022,1736.3000000000018,1738.0000000000002,17380.0,0.0,17380.0,0.0,11282.0,6428.0,178.22764813899994
drtp_img88_cacheonly_1024mb_200,200,100,18,0.5,30.0,registry,93,7,344.43369175627237,573.3666666666662,579.3333333333331,17380.0,0.0,17380.0,0.0,11434.0,6428.0,86.90135180950165
drtp_img88_cacheonly_1024mb_200,200,100,18,0.5,30.0,dragonfly_style,93,7,253.98602150537607,445.79999999999933,475.366666666666,14261.0,3119.0,17380.0,17.94591484464902,10976.0,6428.0,106.93968087434769
drtp_img88_cacheonly_1024mb_200,200,100,18,0.5,30.0,peersync_style,93,7,231.805466305399,402.6666666666668,432.23333333333346,12967.0,4413.0,17380.0,25.39125431530495,10918.0,6428.0,164.20328617095947
drtp_img88_cacheonly_1024mb_200,200,100,18,0.5,30.0,metapipe_reactive_style,93,7,216.88766556366275,417.8333333333333,447.4,13422.0,3958.0,17380.0,22.773302646720367,11187.0,6428.0,139.97966051101685
drtp_img88_cacheonly_1024mb_200,200,100,18,0.5,30.0,ilrsa_style,93,7,399.0254480286737,578.7666666666672,579.3333333333334,17380.0,0.0,17380.0,0.0,11282.0,6428.0,178.1550645828247
drtp_img88_cacheonly_1024mb_200,200,100,18,0.5,100.0,registry,93,7,103.33693548387087,172.01,174.11750000000006,17380.0,0.0,17380.0,0.0,11434.0,6428.0,86.93943172693253
drtp_img88_cacheonly_1024mb_200,200,100,18,0.5,100.0,dragonfly_style,93,7,73.6168799013582,137.90316900214958,148.9906690021496,13703.0,3677.0,17380.0,21.15650172612198,11054.0,6428.0,108.47163200378418
drtp_img88_cacheonly_1024mb_200,200,100,18,0.5,100.0,peersync_style,93,7,71.1251578805109,132.23987965029758,143.3273796502976,13101.0,4279.0,17380.0,24.620253164556964,10458.0,6653.0,167.0357510447502
drtp_img88_cacheonly_1024mb_200,200,100,18,0.5,100.0,metapipe_reactive_style,93,7,68.19996691138132,141.63927150617283,152.72677150617284,13701.0,3679.0,17380.0,21.16800920598389,11087.0,6428.0,143.94810050725937
drtp_img88_cacheonly_1024mb_200,200,100,18,0.5,100.0,ilrsa_style,93,7,119.73513440860236,173.90500000000077,174.11750000000058,17380.0,0.0,17380.0,0.0,11282.0,6428.0,178.52260172367096
drtp_img88_cacheonly_1024mb_200,200,100,18,1.0,10.0,registry,92,8,651.8804347826074,1338.8999999999967,1380.9999999999957,13810.0,0.0,13810.0,0.0,13079.0,0.0,78.1555250287056
drtp_img88_cacheonly_1024mb_200,200,100,18,1.0,10.0,dragonfly_style,92,8,369.166550250173,560.0876190476192,670.0000000000008,6700.0,7110.0,13810.0,51.484431571325125,12318.0,0.0,101.25058889389038
drtp_img88_cacheonly_1024mb_200,200,100,18,1.0,10.0,peersync_style,92,8,366.5407284118357,554.5007619047624,554.5007619047624,5299.0,8511.0,13810.0,61.62925416364953,11003.0,926.0,162.6700833439827
drtp_img88_cacheonly_1024mb_200,200,100,18,1.0,10.0,metapipe_reactive_style,92,8,348.76799276690804,571.3433133333332,608.7999999999998,6088.0,7722.0,13810.0,55.91600289645184,11794.0,200.0,135.96681505441666
drtp_img88_cacheonly_1024mb_200,200,100,18,1.0,10.0,ilrsa_style,92,8,826.2173913043456,1378.3999999999953,1380.999999999993,13810.0,0.0,13810.0,0.0,12636.0,0.0,166.30864888429642
drtp_img88_cacheonly_1024mb_200,200,100,18,1.0,30.0,registry,92,8,217.29347826086988,446.30000000000035,460.33333333333394,13810.0,0.0,13810.0,0.0,13079.0,0.0,77.6485726237297
drtp_img88_cacheonly_1024mb_200,200,100,18,1.0,30.0,dragonfly_style,92,8,128.4175170591789,204.54821428571444,223.33333333333346,6700.0,7110.0,13810.0,51.484431571325125,12318.0,0.0,103.65138202905655
drtp_img88_cacheonly_1024mb_200,200,100,18,1.0,30.0,peersync_style,92,8,128.06761792615606,208.79258928571429,208.79258928571429,5402.0,8408.0,13810.0,60.88341781317886,11014.0,926.0,163.02099078893661
drtp_img88_cacheonly_1024mb_200,200,100,18,1.0,30.0,metapipe_reactive_style,92,8,120.86880855591788,199.6056970666666,205.7951369833333,5749.0,8061.0,13810.0,58.37074583635047,11820.0,200.0,134.59386676549911
drtp_img88_cacheonly_1024mb_200,200,100,18,1.0,30.0,ilrsa_style,92,8,275.4057971014495,459.46666666666744,460.3333333333348,13810.0,0.0,13810.0,0.0,12636.0,0.0,166.13277792930603
drtp_img88_cacheonly_1024mb_200,200,100,18,1.0,100.0,registry,92,8,65.20951086956512,133.88999999999987,138.93249999999978,13810.0,0.0,13810.0,0.0,13079.0,0.0,77.73470133543015
drtp_img88_cacheonly_1024mb_200,200,100,18,1.0,100.0,dragonfly_style,92,8,44.30093076202282,83.65767729451429,85.69065154105127,6700.0,7110.0,13810.0,51.484431571325125,11753.0,926.0,104.29618507623672
drtp_img88_cacheonly_1024mb_200,200,100,18,1.0,100.0,peersync_style,92,8,43.270234631107826,83.52440274167765,85.47440274167766,5259.0,8551.0,13810.0,61.91889934829833,11697.0,926.0,164.61925953626633
drtp_img88_cacheonly_1024mb_200,200,100,18,1.0,100.0,metapipe_reactive_style,92,8,41.667557131665035,79.84682193013731,84.04046080391406,6166.0,7644.0,13810.0,55.35119478638668,11820.0,200.0,139.30124789476395
drtp_img88_cacheonly_1024mb_200,200,100,18,1.0,100.0,ilrsa_style,92,8,82.68179347826084,138.60749999999993,138.93249999999964,13810.0,0.0,13810.0,0.0,12636.0,0.0,166.74035787582397
drtp_img88_cacheonly_1024mb_200,200,100,18,2.0,10.0,registry,93,7,137.76129032258075,596.9000000000001,623.4000000000002,6234.0,0.0,6234.0,0.0,5075.0,0.0,60.18155813217163
drtp_img88_cacheonly_1024mb_200,200,100,18,2.0,10.0,dragonfly_style,93,7,51.40757019115891,190.0800000000001,240.24999999999997,2399.0,3835.0,6234.0,61.51748476098813,5373.0,0.0,80.65921813249588
drtp_img88_cacheonly_1024mb_200,200,100,18,2.0,10.0,peersync_style,93,7,50.867516427718044,190.0800000000001,214.96249999999992,2110.0,4124.0,6234.0,66.15335258261149,5897.0,0.0,134.75635647773743
drtp_img88_cacheonly_1024mb_200,200,100,18,2.0,10.0,metapipe_reactive_style,93,7,50.60327023686257,213.29999999999993,221.17999999999992,2133.0,4101.0,6234.0,65.78440808469682,5555.0,0.0,96.9993844628334
drtp_img88_cacheonly_1024mb_200,200,100,18,2.0,10.0,ilrsa_style,93,7,173.15806451612914,621.9000000000012,623.4000000000016,6234.0,0.0,6234.0,0.0,6821.0,0.0,104.66618835926056
drtp_img88_cacheonly_1024mb_200,200,100,18,2.0,30.0,registry,93,7,45.920430107526826,198.9666666666662,207.7999999999995,6234.0,0.0,6234.0,0.0,5075.0,0.0,59.79852378368378
drtp_img88_cacheonly_1024mb_200,200,100,18,2.0,30.0,dragonfly_style,93,7,17.74868996415771,68.80364444444444,80.31666666666666,2399.0,3835.0,6234.0,61.51748476098813,5373.0,0.0,82.5592502951622
drtp_img88_cacheonly_1024mb_200,200,100,18,2.0,30.0,peersync_style,93,7,17.691198606133018,69.51536296296297,74.29583333333333,2110.0,4124.0,6234.0,66.15335258261149,5817.0,0.0,140.4268741607666
drtp_img88_cacheonly_1024mb_200,200,100,18,2.0,30.0,metapipe_reactive_style,93,7,17.18742330031795,73.86127863100526,81.00493766273719,2133.0,4101.0,6234.0,65.78440808469682,5554.0,0.0,97.74326533079147
drtp_img88_cacheonly_1024mb_200,200,100,18,2.0,30.0,ilrsa_style,93,7,57.71935483870964,207.29999999999967,207.79999999999964,6234.0,0.0,6234.0,0.0,6821.0,0.0,105.47018051147461
drtp_img88_cacheonly_1024mb_200,200,100,18,2.0,100.0,registry,93,7,13.787849462365568,59.68999999999987,62.92249999999989,6234.0,0.0,6234.0,0.0,5075.0,0.0,59.8854199051857
drtp_img88_cacheonly_1024mb_200,200,100,18,2.0,100.0,dragonfly_style,93,7,6.011836867781758,25.782027777777756,28.786402777777756,2287.0,3947.0,6234.0,63.31408405518126,6176.0,0.0,83.39333534240723
drtp_img88_cacheonly_1024mb_200,200,100,18,2.0,100.0,peersync_style,93,7,6.011836867781758,25.782027777777756,28.786402777777756,2110.0,4124.0,6234.0,66.15335258261149,6387.0,0.0,133.07500630617142
drtp_img88_cacheonly_1024mb_200,200,100,18,2.0,100.0,metapipe_reactive_style,93,7,5.403528621266452,25.70020594271605,33.58041826041152,2194.0,4040.0,6234.0,64.80590311196663,5576.0,0.0,100.97379982471466
drtp_img88_cacheonly_1024mb_200,200,100,18,2.0,100.0,ilrsa_style,93,7,17.351639784946233,62.735000000000106,62.92250000000015,6234.0,0.0,6234.0,0.0,6821.0,0.0,105.18854856491089
drtp_img88_cacheonly_1024mb_200,200,100,19,0.5,10.0,registry,93,7,1036.888172043009,1970.1999999999978,2060.4999999999977,20605.0,0.0,20605.0,0.0,11224.0,9308.0,116.1874458193779
drtp_img88_cacheonly_1024mb_200,200,100,19,0.5,10.0,dragonfly_style,93,7,793.8716077828984,1665.4999999999993,1754.1999999999994,17542.0,3063.0,20605.0,14.865323950497451,10845.0,9308.0,139.48549330234528
drtp_img88_cacheonly_1024mb_200,200,100,19,0.5,10.0,peersync_style,93,7,742.8365442054961,1547.1000000000008,1635.8000000000009,16358.0,4247.0,20605.0,20.611502062606164,11222.0,9308.0,215.86869657039642
drtp_img88_cacheonly_1024mb_200,200,100,19,0.5,10.0,metapipe_reactive_style,93,7,769.6351131592421,1616.8000000000002,1705.5000000000002,17055.0,3550.0,20605.0,17.228827954380005,11260.0,9308.0,191.80363416671753
drtp_img88_cacheonly_1024mb_200,200,100,19,0.5,10.0,ilrsa_style,93,7,1481.0139784946214,2059.59999999999,2060.499999999989,20605.0,0.0,20605.0,0.0,11366.0,9308.0,242.62288212776184
drtp_img88_cacheonly_1024mb_200,200,100,19,0.5,30.0,registry,93,7,345.629390681004,656.733333333335,686.8333333333354,20605.0,0.0,20605.0,0.0,11224.0,9308.0,116.44908785820007
drtp_img88_cacheonly_1024mb_200,200,100,19,0.5,30.0,dragonfly_style,93,7,264.69319077182877,555.1666666666673,584.733333333334,17542.0,3063.0,20605.0,14.865323950497451,10845.0,9308.0,139.8240029811859
drtp_img88_cacheonly_1024mb_200,200,100,19,0.5,30.0,peersync_style,93,7,244.7077234276324,511.133333333333,540.6999999999997,16221.0,4384.0,20605.0,21.27638922591604,11112.0,9308.0,216.28540009260178
drtp_img88_cacheonly_1024mb_200,200,100,19,0.5,30.0,metapipe_reactive_style,93,7,256.48527714283415,538.8666666666667,568.4333333333334,17053.0,3552.0,20605.0,17.238534336326133,11260.0,9308.0,194.3942829966545
drtp_img88_cacheonly_1024mb_200,200,100,19,0.5,30.0,ilrsa_style,93,7,493.67132616487555,686.533333333337,686.8333333333368,20605.0,0.0,20605.0,0.0,11366.0,9308.0,240.79415947198868
drtp_img88_cacheonly_1024mb_200,200,100,19,0.5,100.0,registry,93,7,103.68946236559121,197.0199999999993,206.1099999999994,20605.0,0.0,20605.0,0.0,11224.0,9308.0,115.66374450922012
drtp_img88_cacheonly_1024mb_200,200,100,19,0.5,100.0,dragonfly_style,93,7,81.72489860675616,183.47293151832963,194.56043151832964,17542.0,3063.0,20605.0,14.865323950497451,10845.0,9308.0,140.99665731191635
drtp_img88_cacheonly_1024mb_200,200,100,19,0.5,100.0,peersync_style,93,7,76.83235282634409,171.87828316943632,182.96578316943632,16358.0,4247.0,20605.0,20.611502062606164,11237.0,9308.0,218.62956881523132
drtp_img88_cacheonly_1024mb_200,200,100,19,0.5,100.0,metapipe_reactive_style,93,7,78.66621423344954,183.19416666666672,194.28166666666672,17559.0,3046.0,20605.0,14.78281970395535,11262.0,9308.0,199.32817667722702
drtp_img88_cacheonly_1024mb_200,200,100,19,0.5,100.0,ilrsa_style,93,7,148.10311827957,205.96000000000043,206.11000000000055,20605.0,0.0,20605.0,0.0,11366.0,9308.0,241.1210909485817
drtp_img88_cacheonly_1024mb_200,200,100,19,1.0,10.0,registry,93,7,810.6903225806435,1452.3999999999965,1488.1999999999962,14882.0,0.0,14882.0,0.0,13555.0,0.0,80.97484707832336
drtp_img88_cacheonly_1024mb_200,200,100,19,1.0,10.0,dragonfly_style,93,7,425.72659839563124,669.8224553571439,761.6625000000014,7606.0,7276.0,14882.0,48.891278054024994,13999.0,0.0,106.90702497959137
drtp_img88_cacheonly_1024mb_200,200,100,19,1.0,10.0,peersync_style,93,7,406.5727604966719,619.9727380952382,683.1875000000007,6804.0,8078.0,14882.0,54.280338664158045,14107.0,0.0,185.9375685453415
drtp_img88_cacheonly_1024mb_200,200,100,19,1.0,10.0,metapipe_reactive_style,93,7,422.1186840032433,666.208782142857,703.4874999999997,6924.0,7958.0,14882.0,53.47399543072168,13625.0,0.0,139.62501287460327
drtp_img88_cacheonly_1024mb_200,200,100,19,1.0,10.0,ilrsa_style,93,7,930.3559139784946,1482.800000000002,1488.2000000000007,14882.0,0.0,14882.0,0.0,13420.0,0.0,174.7889444231987
drtp_img88_cacheonly_1024mb_200,200,100,19,1.0,30.0,registry,93,7,270.2301075268819,484.1333333333342,496.0666666666676,14882.0,0.0,14882.0,0.0,13555.0,0.0,81.46380633115768
drtp_img88_cacheonly_1024mb_200,200,100,19,1.0,30.0,dragonfly_style,93,7,152.1048487369857,243.1849255952379,255.32916666666645,7628.0,7254.0,14882.0,48.74344846122833,13844.0,573.0,108.9104413986206
drtp_img88_cacheonly_1024mb_200,200,100,19,1.0,30.0,peersync_style,93,7,144.3107860903096,220.17997395833297,233.89096726190436,6267.0,8615.0,14882.0,57.888724633785785,13105.0,798.0,192.2837719321251
drtp_img88_cacheonly_1024mb_200,200,100,19,1.0,30.0,metapipe_reactive_style,93,7,146.9814884706678,241.98829681216927,253.07579681216927,6924.0,7958.0,14882.0,53.47399543072168,12626.0,227.0,140.13449847698212
drtp_img88_cacheonly_1024mb_200,200,100,19,1.0,30.0,ilrsa_style,93,7,310.1186379928316,494.26666666666694,496.0666666666673,14882.0,0.0,14882.0,0.0,13420.0,0.0,175.9207621216774
drtp_img88_cacheonly_1024mb_200,200,100,19,1.0,100.0,registry,93,7,81.0706989247311,145.23999999999987,148.9549999999999,14882.0,0.0,14882.0,0.0,13555.0,0.0,80.97794651985168
drtp_img88_cacheonly_1024mb_200,200,100,19,1.0,100.0,dragonfly_style,93,7,55.5224953930385,98.44324776785714,103.57623139880953,7641.0,7241.0,14882.0,48.65609461093939,13263.0,798.0,111.01948469877243
drtp_img88_cacheonly_1024mb_200,200,100,19,1.0,100.0,peersync_style,93,7,53.22902088506994,95.27608094411373,100.32358094411373,6267.0,8615.0,14882.0,57.888724633785785,12901.0,798.0,189.02496993541718
drtp_img88_cacheonly_1024mb_200,200,100,19,1.0,100.0,metapipe_reactive_style,93,7,50.99854210603989,97.07494790033596,108.16244790033596,6916.0,7966.0,14882.0,53.5277516462841,12715.0,780.0,143.22276413440704
drtp_img88_cacheonly_1024mb_200,200,100,19,1.0,100.0,ilrsa_style,93,7,93.04120967741942,148.28000000000037,148.9550000000002,14882.0,0.0,14882.0,0.0,13420.0,0.0,175.09932816028595
drtp_img88_cacheonly_1024mb_200,200,100,19,2.0,10.0,registry,93,7,161.1021505376344,681.7999999999994,729.6999999999994,7297.0,0.0,7297.0,0.0,8165.0,0.0,64.67269361019135
drtp_img88_cacheonly_1024mb_200,200,100,19,2.0,10.0,dragonfly_style,93,7,58.36004898446838,256.9521111111114,262.8500000000005,2501.0,4796.0,7297.0,65.72564067424969,8967.0,0.0,75.16644150018692
drtp_img88_cacheonly_1024mb_200,200,100,19,2.0,10.0,peersync_style,93,7,54.87008512544809,236.16000000000034,242.47500000000034,2297.0,5000.0,7297.0,68.52131012744964,6867.0,0.0,129.85073775053024
drtp_img88_cacheonly_1024mb_200,200,100,19,2.0,10.0,metapipe_reactive_style,93,7,55.277235995903744,269.76,269.76,2587.0,4710.0,7297.0,64.54707414005756,8065.0,0.0,94.08170729875565
drtp_img88_cacheonly_1024mb_200,200,100,19,2.0,10.0,ilrsa_style,93,7,205.97419354838712,681.799999999999,729.6999999999996,7297.0,0.0,7297.0,0.0,7994.0,0.0,100.21612048149109
drtp_img88_cacheonly_1024mb_200,200,100,19,2.0,30.0,registry,93,7,53.700716845878084,227.2666666666662,243.23333333333287,7297.0,0.0,7297.0,0.0,8165.0,0.0,64.10443037748337
drtp_img88_cacheonly_1024mb_200,200,100,19,2.0,30.0,dragonfly_style,93,7,20.343968040621245,92.20874999999988,95.56541666666654,2501.0,4796.0,7297.0,65.72564067424969,9051.0,0.0,76.39490813016891
drtp_img88_cacheonly_1024mb_200,200,100,19,2.0,30.0,peersync_style,93,7,19.34297789725208,86.09333333333326,89.34166666666658,2297.0,5000.0,7297.0,68.52131012744964,6865.0,0.0,131.0645490884781
drtp_img88_cacheonly_1024mb_200,200,100,19,2.0,30.0,metapipe_reactive_style,93,7,18.597141188769424,95.12666666666668,95.12666666666668,2522.0,4775.0,7297.0,65.4378511717144,8018.0,0.0,97.79102355241776
drtp_img88_cacheonly_1024mb_200,200,100,19,2.0,30.0,ilrsa_style,93,7,68.65806451612883,227.26666666666566,243.23333333333227,7297.0,0.0,7297.0,0.0,7994.0,0.0,100.49815475940704
drtp_img88_cacheonly_1024mb_200,200,100,19,2.0,100.0,registry,93,7,16.13344086021503,68.17999999999988,74.10749999999987,7297.0,0.0,7297.0,0.0,8165.0,0.0,64.19253349304199
drtp_img88_cacheonly_1024mb_200,200,100,19,2.0,100.0,dragonfly_style,93,7,7.003157417921141,34.023712577777744,35.58499999999998,2524.0,4773.0,7297.0,65.41044264766343,8933.0,0.0,78.26750725507736
drtp_img88_cacheonly_1024mb_200,200,100,19,2.0,100.0,peersync_style,93,7,6.95525085623257,33.28499999999997,35.574999999999974,2297.0,5000.0,7297.0,68.52131012744964,6896.0,0.0,131.93649798631668
drtp_img88_cacheonly_1024mb_200,200,100,19,2.0,100.0,metapipe_reactive_style,93,7,5.9702846867532875,25.142705138888893,39.33123739583334,2297.0,5000.0,7297.0,68.52131012744964,8892.0,0.0,98.79598021507263
drtp_img88_cacheonly_1024mb_200,200,100,19,2.0,100.0,ilrsa_style,93,7,20.621827956989225,68.17999999999994,74.10749999999989,7297.0,0.0,7297.0,0.0,7994.0,0.0,100.50427168607712
drtp_img88_cacheonly_1024mb_200,200,100,20,0.5,10.0,registry,96,4,886.6468749999985,1590.7999999999965,1649.8999999999965,16499.0,0.0,16499.0,0.0,11888.0,5541.0,90.99805355072021
drtp_img88_cacheonly_1024mb_200,200,100,20,0.5,10.0,dragonfly_style,96,4,769.9554098462314,1353.1000000000015,1441.8000000000015,14418.0,2081.0,16499.0,12.612885629432087,11577.0,5541.0,102.21964120864868
drtp_img88_cacheonly_1024mb_200,200,100,20,0.5,10.0,peersync_style,96,4,678.0070275297621,1153.9000000000008,1242.6000000000008,12426.0,4073.0,16499.0,24.686344626947086,11156.0,5541.0,173.2189506292343
drtp_img88_cacheonly_1024mb_200,200,100,20,0.5,10.0,metapipe_reactive_style,96,4,671.6423627255106,1284.2000000000003,1284.2000000000003,12842.0,3657.0,16499.0,22.164979695739135,11360.0,5541.0,136.76243275403976
drtp_img88_cacheonly_1024mb_200,200,100,20,0.5,10.0,ilrsa_style,96,4,1131.1656249999994,1648.6,1649.8999999999987,16499.0,0.0,16499.0,0.0,10799.0,5541.0,175.8434623479843
drtp_img88_cacheonly_1024mb_200,200,100,20,0.5,30.0,registry,96,4,295.5489583333335,530.2666666666667,549.9666666666666,16499.0,0.0,16499.0,0.0,11888.0,5541.0,90.52062779664993
drtp_img88_cacheonly_1024mb_200,200,100,20,0.5,30.0,dragonfly_style,96,4,256.75986855158726,451.03333333333313,480.5999999999998,14418.0,2081.0,16499.0,12.612885629432087,11574.0,5541.0,102.15994715690613
drtp_img88_cacheonly_1024mb_200,200,100,20,0.5,30.0,peersync_style,96,4,227.60349330357107,387.96666666666613,417.5333333333328,12526.0,3973.0,16499.0,24.080247287714407,11283.0,5541.0,173.81766438484192
drtp_img88_cacheonly_1024mb_200,200,100,20,0.5,30.0,metapipe_reactive_style,96,4,224.02982723397983,428.0666666666666,428.0666666666666,12842.0,3657.0,16499.0,22.164979695739135,11360.0,5541.0,139.84456658363342
drtp_img88_cacheonly_1024mb_200,200,100,20,0.5,30.0,ilrsa_style,96,4,377.0552083333336,549.5333333333347,549.9666666666676,16499.0,0.0,16499.0,0.0,10799.0,5541.0,175.9451925754547
drtp_img88_cacheonly_1024mb_200,200,100,20,0.5,100.0,registry,96,4,88.68684895833321,159.0799999999998,166.2424999999998,16499.0,0.0,16499.0,0.0,11888.0,5541.0,90.41637927293777
drtp_img88_cacheonly_1024mb_200,200,100,20,0.5,100.0,dragonfly_style,96,4,76.9082684358466,139.88583333333335,150.97333333333336,14212.0,2287.0,16499.0,13.861446148251408,11206.0,5912.0,102.75601595640182
drtp_img88_cacheonly_1024mb_200,200,100,20,0.5,100.0,peersync_style,96,4,70.72688822751321,125.09490079365074,136.18240079365074,12550.0,3949.0,16499.0,23.934783926298564,11280.0,5541.0,174.7988536953926
drtp_img88_cacheonly_1024mb_200,200,100,20,0.5,100.0,metapipe_reactive_style,96,4,67.63772773841403,135.78001656718172,135.78001656718172,12547.0,3952.0,16499.0,23.952966846475544,11179.0,5541.0,144.366055727005
drtp_img88_cacheonly_1024mb_200,200,100,20,0.5,100.0,ilrsa_style,96,4,113.25187500000003,166.08000000000015,166.2425,16499.0,0.0,16499.0,0.0,10799.0,5541.0,177.01636254787445
drtp_img88_cacheonly_1024mb_200,200,100,20,1.0,10.0,registry,96,4,830.9677083333336,1441.9000000000003,1479.8000000000013,14798.0,0.0,14798.0,0.0,15082.0,0.0,84.28651839494705
drtp_img88_cacheonly_1024mb_200,200,100,20,1.0,10.0,dragonfly_style,96,4,424.32855027832966,643.466666666668,714.7666666666686,7126.0,7672.0,14798.0,51.84484389782403,13782.0,0.0,98.598413169384
